area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,class
14082,25487,39501,250.0362298,128.7162668,1220.311796,133.902051,0.399203289,0.552516969,0.857316032,Benign Keratosis-like Lesions (BKL)
3508,5956,9660,124.266179,61.10074523,536.2264428,66.83206059,0.465036418,0.588985897,0.870768918,Benign Keratosis-like Lesions (BKL)
18436,28122,47216,212.6781925,140.701844,1498.319985,153.2104574,0.490970145,0.65557215,0.749882036,Benign Keratosis-like Lesions (BKL)
10413,20549,33120,195.2947745,103.8384838,1086.275216,115.1444457,0.513937567,0.506739987,0.846931955,Benign Keratosis-like Lesions (BKL)
31539,44451,63336,269.9081153,170.4990912,2307.335316,200.3913721,0.480916249,0.709522845,0.775218576,Benign Keratosis-like Lesions (BKL)
53114,137025,220050,645.8444928,347.9949517,3438.999313,260.0516202,0.5002636,0.387622697,0.842419908,Benign Keratosis-like Lesions (BKL)
11662,22264,35631,353.2493015,82.90806909,1330.903679,121.8545016,0.535912019,0.523805246,0.97206754,Benign Keratosis-like Lesions (BKL)
1502,1861,2880,55.6816075,37.34270452,214.7878426,43.73106214,0.409147562,0.807092961,0.741776628,Benign Keratosis-like Lesions (BKL)
1130,1516,1890,44.7999689,37.17631252,222.9594155,37.93099901,0.547108621,0.745382586,0.558017798,Benign Keratosis-like Lesions (BKL)
7974,12078,22848,188.1054946,81.67686388,651.1614716,100.7611638,0.211733904,0.660208644,0.90081276,Benign Keratosis-like Lesions (BKL)
1089,2114,11684,183.2188426,12.573808,345.7239174,37.23651251,0.475697968,0.515137181,0.99764237,Benign Keratosis-like Lesions (BKL)
1055,1463,4154,76.69071625,25.30526024,213.273124,36.65061691,0.509581723,0.721120984,0.94399313,Benign Keratosis-like Lesions (BKL)
75963,105785,135660,490.9424936,214.4654865,2452.02875,310.9969381,0.437122132,0.718088576,0.899537079,Benign Keratosis-like Lesions (BKL)
4993,10075,14790,175.1260305,76.36524394,882.2630227,79.7325846,0.53770758,0.495583127,0.899918183,Benign Keratosis-like Lesions (BKL)
1893,2382,3717,63.28084653,41.89669164,270.9360749,49.09422021,0.469236404,0.794710327,0.749437234,Benign Keratosis-like Lesions (BKL)
46463,90737,98550,591.9667615,170.0978107,2396.243866,243.2252638,0.553649346,0.512062334,0.957827596,Benign Keratosis-like Lesions (BKL)
42722,76531,133164,424.3039239,178.7140497,4296.474672,233.2280854,0.512746567,0.558231305,0.906970807,Benign Keratosis-like Lesions (BKL)
4731,8718,10961,110.8708518,97.90231529,828.5889245,77.61247507,0.497229728,0.542670337,0.469316087,Benign Keratosis-like Lesions (BKL)
1618,3152,3782,63.83282148,53.94175341,524.1147904,45.38834193,0.535537789,0.513324873,0.534691557,Benign Keratosis-like Lesions (BKL)
2280,4445,8256,119.2907325,40.313517,615.2985566,53.87936676,0.520661854,0.512935883,0.941166431,Benign Keratosis-like Lesions (BKL)
9002,16576,28779,148.8322299,116.8022744,1344.858044,107.0593405,0.531418557,0.543074324,0.619759828,Benign Keratosis-like Lesions (BKL)
1046,1557,2256,66.00859284,30.50086878,218.3380951,36.49395243,0.528555522,0.671804753,0.886841259,Benign Keratosis-like Lesions (BKL)
9922,15984,20646,252.8612082,84.96595321,1207.14632,112.3969873,0.475298302,0.620745746,0.941855514,Benign Keratosis-like Lesions (BKL)
5559,7288,9271,140.7508202,62.60463499,549.6112191,84.13048573,0.445459519,0.762760703,0.895634616,Benign Keratosis-like Lesions (BKL)
1850,3032,4424,85.48865887,36.2988753,365.2619767,48.5334231,0.527305426,0.610158311,0.905378903,Benign Keratosis-like Lesions (BKL)
11717,16258,25330,156.4864073,107.6781057,1056.087445,122.1415071,0.440480017,0.720691352,0.725617028,Benign Keratosis-like Lesions (BKL)
2416,4056,7450,135.076763,37.07928742,485.1025971,55.46302138,0.457089048,0.59566075,0.961585586,Benign Keratosis-like Lesions (BKL)
1305,2894,4664,85.97203698,35.14325303,368.782792,40.76245338,0.449149525,0.450932965,0.91263502,Benign Keratosis-like Lesions (BKL)
36359,67950,70650,600.5408763,131.6341544,1535.193001,215.1597467,0.127880831,0.535084621,0.975681596,Benign Keratosis-like Lesions (BKL)
2356,2681,5092,84.93732837,46.00090347,263.0893578,54.76999514,0.256251131,0.878776576,0.84064508,Benign Keratosis-like Lesions (BKL)
3471,7872,11826,179.7032733,51.03108147,1005.010281,66.47867673,0.602290475,0.440929878,0.958831941,Benign Keratosis-like Lesions (BKL)
28204,43581,64000,362.3494326,150.4543122,2644.19318,189.5005227,0.602038437,0.647162754,0.909721558,Benign Keratosis-like Lesions (BKL)
29591,47552,60753,274.712505,178.3054413,2607.24805,194.1041766,0.568039743,0.62228718,0.760735533,Benign Keratosis-like Lesions (BKL)
1198,2022,2924,57.41121251,40.43582726,303.0426766,39.05561387,0.596029905,0.59248269,0.709883278,Benign Keratosis-like Lesions (BKL)
3266,5408,8800,108.1774112,62.53970557,651.5351006,64.48566006,0.596852355,0.603920118,0.815950572,Benign Keratosis-like Lesions (BKL)
3078,6502,10241,137.5155096,59.02598098,728.9737008,62.60216704,0.603249496,0.473392802,0.903194534,Benign Keratosis-like Lesions (BKL)
1027,1697,2116,104.9605639,19.1749075,316.1015511,36.16098744,0.377076238,0.605185622,0.983171165,Benign Keratosis-like Lesions (BKL)
1903,3624,5040,141.3215759,28.90199629,498.7766953,49.22372247,0.380328259,0.525110375,0.978864,Benign Keratosis-like Lesions (BKL)
1516,2442,3520,76.48966991,32.6287219,336.2914139,43.93439598,0.378686923,0.620802621,0.904451324,Benign Keratosis-like Lesions (BKL)
1169,2153,3111,67.81413963,32.14318543,337.6345597,38.58000814,0.495360822,0.542963307,0.880530533,Benign Keratosis-like Lesions (BKL)
9162,17471,28564,227.1135347,103.5130054,932.156421,108.0065772,0.509882263,0.524411883,0.890094269,Benign Keratosis-like Lesions (BKL)
2029,2935,4018,83.30270294,40.70770818,357.8772004,50.82718796,0.563413839,0.691311755,0.872467514,Benign Keratosis-like Lesions (BKL)
7712,10185,15912,172.6934656,84.80153477,734.8305192,99.09199447,0.536638089,0.757191949,0.871130056,Benign Keratosis-like Lesions (BKL)
1061,1457,2400,54.31310975,34.47076222,232.4091629,36.75468891,0.556797884,0.728208648,0.77278538,Benign Keratosis-like Lesions (BKL)
16381,24536,41255,256.0951852,132.0821132,1144.32904,144.4193096,0.526067523,0.667631236,0.856736729,Benign Keratosis-like Lesions (BKL)
1507,1972,2900,50.65801575,43.04649229,281.0426766,43.80378972,0.550666339,0.764198783,0.527190849,Benign Keratosis-like Lesions (BKL)
66897,105832,151312,388.399761,284.5233333,4740.583366,291.8491148,0.578493596,0.632105601,0.680710211,Benign Keratosis-like Lesions (BKL)
1105,1541,2310,48.56914458,33.62326034,237.1076477,37.50906153,0.613333998,0.71706684,0.721632687,Benign Keratosis-like Lesions (BKL)
1822,2685,3621,65.83532338,43.48361339,334.1848122,48.16474282,0.511756321,0.67858473,0.750834299,Benign Keratosis-like Lesions (BKL)
91715,137408,189072,530.7973582,307.7811516,4539.272616,341.7238137,0.498232738,0.667464776,0.814725527,Benign Keratosis-like Lesions (BKL)
1825,2071,2600,60.22357972,39.52607642,218.5452019,48.20437915,0.506606175,0.881216803,0.75448067,Benign Keratosis-like Lesions (BKL)
6703,10293,14432,179.1812609,70.09255265,1059.678282,92.38249114,0.545380071,0.651219275,0.920313177,Benign Keratosis-like Lesions (BKL)
1035,1406,2052,48.94697817,29.73788859,235.7584053,36.30155546,0.543033228,0.736130868,0.794279059,Benign Keratosis-like Lesions (BKL)
36059,58222,91448,305.9620008,196.7965303,2615.899854,214.270261,0.522757082,0.619336333,0.765693354,Benign Keratosis-like Lesions (BKL)
17420,33682,46046,310.5570079,162.3819687,2092.795165,148.9289524,0.540109128,0.517190191,0.852410411,Benign Keratosis-like Lesions (BKL)
1492,2366,3339,64.84885395,38.16044847,370.2680733,43.58524292,0.546660349,0.630600169,0.808532034,Benign Keratosis-like Lesions (BKL)
5579,7013,9558,113.3158811,74.70250515,563.0376259,84.28169089,0.547216519,0.795522601,0.75193148,Benign Keratosis-like Lesions (BKL)
12749,18859,26593,193.7572637,109.6946816,995.1513703,127.4069502,0.633767805,0.676016756,0.824305757,Benign Keratosis-like Lesions (BKL)
41847,47822,58566,241.8849568,224.997352,1468.687517,230.8273277,0.624520414,0.875057505,0.367095345,Benign Keratosis-like Lesions (BKL)
2325,4812,6882,112.0540837,52.330935,676.3279938,54.40847307,0.650224818,0.483167082,0.884249407,Benign Keratosis-like Lesions (BKL)
2732,5357,7820,82.08111817,75.48759138,658.411255,58.97872868,0.654819911,0.509986933,0.392690697,Benign Keratosis-like Lesions (BKL)
1078,1673,2576,51.11283154,38.35067944,289.628463,37.047972,0.436766701,0.644351464,0.661081474,Benign Keratosis-like Lesions (BKL)
6193,7899,11663,124.5086246,79.41588082,578.6112191,88.7984938,0.412484925,0.784023294,0.770173558,Benign Keratosis-like Lesions (BKL)
18656,25357,32970,214.726411,130.0699959,1236.821464,154.1218899,0.336223343,0.735733722,0.795656907,Benign Keratosis-like Lesions (BKL)
22751,36626,51562,224.0085198,166.8320122,1830.646932,170.198334,0.352005794,0.621170753,0.667335263,Benign Keratosis-like Lesions (BKL)
2453,5661,9112,126.6113528,50.09057508,567.6112191,55.88610385,0.433814258,0.433315669,0.918412281,Benign Keratosis-like Lesions (BKL)
3939,8639,15225,171.7689953,87.09446912,773.0437226,70.81871622,0.433115883,0.45595555,0.861920067,Benign Keratosis-like Lesions (BKL)
1035,1601,1820,78.0441956,25.05763138,316.001046,36.30155546,0.499620285,0.646470956,0.947055546,Benign Keratosis-like Lesions (BKL)
26967,31252,52858,272.454165,155.6192497,1506.78593,185.2982752,0.455622942,0.862888775,0.820827695,Benign Keratosis-like Lesions (BKL)
1066,1473,2842,61.24470683,26.03990161,261.628463,36.84119101,0.499357603,0.723693143,0.905109758,Benign Keratosis-like Lesions (BKL)
4231,6074,8463,83.04016782,79.7595016,710.5594872,73.39670642,0.494180484,0.696575568,0.278304074,Benign Keratosis-like Lesions (BKL)
13458,17315,28222,212.4346391,111.8260597,1129.891486,130.9017104,0.497034175,0.777245163,0.850235692,Benign Keratosis-like Lesions (BKL)
32097,54711,73326,380.4435673,162.689702,3176.440005,202.1563001,0.440381253,0.586664473,0.903953091,Benign Keratosis-like Lesions (BKL)
1146,1823,2688,53.6079991,37.96738632,276.0426766,38.19859315,0.459751932,0.62863412,0.705970676,Benign Keratosis-like Lesions (BKL)
25422,31263,40870,294.6056088,126.9436235,1801.911868,179.911911,0.46196148,0.813165723,0.902402818,Benign Keratosis-like Lesions (BKL)
43813,57329,74254,283.3359288,233.2373883,1872.426586,236.1873074,0.434154593,0.764237995,0.567775793,Benign Keratosis-like Lesions (BKL)
1496,2145,2847,65.85865502,35.75282556,289.5512986,43.64362908,0.468368491,0.697435897,0.839815394,Benign Keratosis-like Lesions (BKL)
2204,3324,4284,79.05642906,48.97686789,461.6883835,52.97376668,0.494371672,0.663056558,0.78498258,Benign Keratosis-like Lesions (BKL)
65645,107297,134186,519.038043,259.2309122,3721.441051,289.1051883,0.43726819,0.611806481,0.866345644,Benign Keratosis-like Lesions (BKL)
9410,14551,22487,208.3772318,85.94845579,923.884343,109.4585954,0.462050851,0.646690949,0.910973142,Benign Keratosis-like Lesions (BKL)
8766,14206,21328,190.3127931,89.74949668,878.0620126,105.6466651,0.484777459,0.617063213,0.881818255,Benign Keratosis-like Lesions (BKL)
1097,1497,1836,55.22561434,29.29799049,276.0365799,37.37303547,0.431500391,0.732798931,0.847675846,Benign Keratosis-like Lesions (BKL)
68850,122683,149408,568.938213,247.3316452,4772.859449,296.0786089,0.485058457,0.561202449,0.90056327,Benign Keratosis-like Lesions (BKL)
4308,6632,8288,135.9128409,53.60531305,585.8721497,74.0615687,0.535515278,0.649577805,0.918934797,Benign Keratosis-like Lesions (BKL)
2156,3884,6216,109.6702467,39.27081988,429.747258,52.39374446,0.532878046,0.555097837,0.933690566,Benign Keratosis-like Lesions (BKL)
2754,3413,6420,106.2684781,44.65622089,318.2670273,59.21572178,0.22678635,0.806914738,0.907421903,Benign Keratosis-like Lesions (BKL)
6727,8768,15960,148.4099377,77.56059103,511.2436867,92.54773048,0.193785992,0.767221715,0.852571563,Benign Keratosis-like Lesions (BKL)
4431,5589,10788,124.4571648,60.74776224,414.5218613,75.1114134,0.194618062,0.7928073,0.872786723,Benign Keratosis-like Lesions (BKL)
1978,2486,4830,82.46441171,43.28953224,253.1604256,50.18433839,0.194411041,0.795655672,0.851134269,Benign Keratosis-like Lesions (BKL)
8709,9399,12320,114.3561044,99.5359822,438.7888886,105.3026267,0.27597052,0.926587935,0.492338613,Benign Keratosis-like Lesions (BKL)
8037,10962,21358,177.324919,81.54852268,575.9421715,101.1584214,0.16839728,0.73316913,0.887980083,Benign Keratosis-like Lesions (BKL)
3400,3832,7440,99.12675038,54.52379067,327.1604256,65.79524642,0.219199338,0.887265136,0.835137561,Benign Keratosis-like Lesions (BKL)
25531,51075,51750,606.0459035,98.87475872,1762.620454,180.2971958,0.370574246,0.499872736,0.986601721,Benign Keratosis-like Lesions (BKL)
5240,5613,6888,84.24728929,80.73095012,386.4751801,81.68093544,0.30930878,0.933547123,0.285892509,Benign Keratosis-like Lesions (BKL)
7084,9558,13340,155.3980351,75.47666202,874.4467889,94.97172703,0.35622743,0.741159238,0.874126154,Benign Keratosis-like Lesions (BKL)
2456,4051,5424,108.8718444,37.58352486,494.8183259,55.92026754,0.439491404,0.606270057,0.93852589,Benign Keratosis-like Lesions (BKL)
112926,136000,172800,464.6668604,366.9890889,3230.484594,379.1857709,0.39072882,0.830338235,0.613377753,Benign Keratosis-like Lesions (BKL)
5594,8027,8804,136.7141775,71.93546944,663.1797616,84.39491699,0.419491686,0.696897969,0.850376821,Benign Keratosis-like Lesions (BKL)
31836,71144,90450,615.8220629,151.3367043,1450.494516,201.3326952,0.14330397,0.447486787,0.969333889,Benign Keratosis-like Lesions (BKL)
103315,157953,202950,561.6858799,368.349004,4734.106094,362.6909753,0.535234221,0.654086975,0.754941781,Benign Keratosis-like Lesions (BKL)
14225,22816,27604,220.2393641,124.6580589,1427.371716,134.5802085,0.529963052,0.623465989,0.824397201,Benign Keratosis-like Lesions (BKL)
3980,5203,10201,114.5342656,60.19348328,371.3086579,71.18632866,0.218848212,0.764943302,0.850762715,Benign Keratosis-like Lesions (BKL)
10945,15368,24138,179.9003114,104.6313973,1044.523953,118.0491712,0.508825802,0.71219417,0.813469447,Benign Keratosis-like Lesions (BKL)
24507,35171,53389,251.1755414,137.2810494,1309.266161,176.6445061,0.410028908,0.696795656,0.837423726,Benign Keratosis-like Lesions (BKL)
2693,4268,5796,75.35428507,65.78033624,599.1797616,58.55624727,0.567790634,0.630974695,0.487814133,Benign Keratosis-like Lesions (BKL)
11174,21796,34902,299.7399569,85.95867177,1669.615403,119.2777375,0.519522035,0.512662874,0.95799722,Benign Keratosis-like Lesions (BKL)
12214,19286,23010,218.3988337,98.33850068,1190.458982,124.7050432,0.509151816,0.633309136,0.892892316,Benign Keratosis-like Lesions (BKL)
49035,70804,86033,377.431783,192.1791417,2375.472401,249.8665665,0.478752774,0.692545619,0.86066252,Benign Keratosis-like Lesions (BKL)
78135,111349,155775,506.1234727,250.082675,3720.045128,315.4117497,0.473374633,0.701712633,0.869397143,Benign Keratosis-like Lesions (BKL)
3147,5073,6468,90.87430039,65.87747411,696.884343,63.2999593,0.586019332,0.620342992,0.688822919,Benign Keratosis-like Lesions (BKL)
32975,73074,102150,598.7198716,170.78628,2520.943397,204.9025963,0.567111113,0.451254892,0.958452434,Benign Keratosis-like Lesions (BKL)
7696,8484,11430,119.2673461,83.3061374,502.2508294,98.98914858,0.451978895,0.907119283,0.715627272,Benign Keratosis-like Lesions (BKL)
8157,11716,16065,162.0878403,83.08561301,848.1208871,101.9108187,0.573433163,0.696227381,0.858629794,Benign Keratosis-like Lesions (BKL)
2867,5816,7548,139.4745997,49.42094084,654.5767312,60.41835627,0.577084239,0.492950481,0.935117986,Benign Keratosis-like Lesions (BKL)
2559,4487,7371,103.9576257,58.99748842,486.4751801,57.08081985,0.587328455,0.570314241,0.823363214,Benign Keratosis-like Lesions (BKL)
5208,7487,8107,149.1820451,66.22212509,579.2031022,81.43114606,0.553038465,0.695605717,0.896075616,Benign Keratosis-like Lesions (BKL)
5537,8205,10230,120.2125625,78.82154372,606.2802666,83.96384555,0.533771623,0.674832419,0.755034775,Benign Keratosis-like Lesions (BKL)
2005,2738,3744,72.04886273,42.04307395,333.391919,50.52568938,0.571102445,0.73228634,0.812087583,Benign Keratosis-like Lesions (BKL)
4517,8143,11214,118.6033686,79.99363555,712.0031381,75.83681839,0.55006814,0.554709566,0.738308251,Benign Keratosis-like Lesions (BKL)
47934,60535,87508,369.5546383,181.7079927,1669.954544,247.0454702,0.251047858,0.791839432,0.870767761,Benign Keratosis-like Lesions (BKL)
3931,7215,11385,190.7357301,46.31903517,802.5411973,70.74676424,0.462439442,0.544837145,0.970065344,Benign Keratosis-like Lesions (BKL)
15804,21755,27813,208.5020796,117.9906963,1231.104689,141.8530146,0.441447745,0.726453689,0.824475963,Benign Keratosis-like Lesions (BKL)
3121,5911,7104,107.3277936,67.42509948,598.374675,63.03793,0.46353035,0.527998647,0.778038513,Benign Keratosis-like Lesions (BKL)
1309,2016,2852,59.80560965,42.29258639,315.5929291,40.82487678,0.456321978,0.649305556,0.707046008,Benign Keratosis-like Lesions (BKL)
103500,153388,218652,507.1703435,330.5749233,5683.522579,363.0155546,0.445341379,0.674759434,0.75838871,Benign Keratosis-like Lesions (BKL)
5426,7444,10877,175.8909949,55.83077079,557.7411614,83.11797501,0.405926104,0.728909189,0.948286098,Benign Keratosis-like Lesions (BKL)
1449,1590,2912,63.22570739,35.96712117,217.2253967,42.95257967,0.436358202,0.911320755,0.822428409,Benign Keratosis-like Lesions (BKL)
91363,123210,169175,464.4347023,268.2933003,5596.059592,341.0674193,0.462970227,0.741522604,0.816265366,Benign Keratosis-like Lesions (BKL)
1264,1996,5360,161.1992308,11.70464056,327.645707,40.11701365,0.348674488,0.633266533,0.997360426,Benign Keratosis-like Lesions (BKL)
2998,4316,5640,85.03046304,55.1257565,529.1736649,61.7832676,0.501113651,0.694624652,0.761379915,Benign Keratosis-like Lesions (BKL)
1334,2532,3127,60.75856871,47.4179148,353.4863274,41.21288091,0.507041116,0.52685624,0.625241007,Benign Keratosis-like Lesions (BKL)
15889,22488,33003,228.9860434,133.1205015,1314.194047,142.2339732,0.486522014,0.706554607,0.813655267,Benign Keratosis-like Lesions (BKL)
4150,7179,9396,124.3491958,73.94678532,729.8376618,72.69074295,0.489756224,0.578074941,0.803969603,Benign Keratosis-like Lesions (BKL)
2881,5061,11220,125.9447424,44.66646837,525.2213921,60.56569267,0.445802069,0.569255088,0.934998634,Benign Keratosis-like Lesions (BKL)
15630,22633,33288,209.4148806,131.8273022,1517.946356,141.0699617,0.470190373,0.690584545,0.776998027,Benign Keratosis-like Lesions (BKL)
3432,4756,6060,97.90937991,50.69165656,467.1614716,66.10414599,0.507973795,0.721614802,0.855537678,Benign Keratosis-like Lesions (BKL)
1109,1721,2499,51.64385367,39.43929059,304.9360749,37.57688991,0.488278547,0.644392795,0.64559697,Benign Keratosis-like Lesions (BKL)
17915,29817,47558,271.3042125,122.0758002,2013.487553,151.0300846,0.530201565,0.60083174,0.893049162,Benign Keratosis-like Lesions (BKL)
23326,30644,41678,208.1042332,152.7733345,1541.030663,172.3356772,0.532162354,0.761193056,0.679020508,Benign Keratosis-like Lesions (BKL)
15265,23570,33408,209.4686356,130.7246263,1239.045815,139.4130613,0.425417679,0.647645312,0.781362585,Benign Keratosis-like Lesions (BKL)
61141,111186,131376,492.9991793,278.7796582,5925.337767,279.0110016,0.424341949,0.549898368,0.824764119,Benign Keratosis-like Lesions (BKL)
4849,5863,11440,138.8369289,58.56592705,449.900541,78.57441411,0.239082917,0.827050998,0.906673785,Benign Keratosis-like Lesions (BKL)
7702,11095,20160,182.3984257,77.24677664,599.6700936,99.02772831,0.205441802,0.694186571,0.905893429,Benign Keratosis-like Lesions (BKL)
7821,10499,20418,166.9231051,83.52389753,627.8477631,99.7898115,0.238284119,0.744928088,0.865809659,Benign Keratosis-like Lesions (BKL)
34169,55866,79650,475.7221361,137.9851618,2797.359703,208.5792943,0.479387118,0.611624244,0.957010247,Benign Keratosis-like Lesions (BKL)
1437,2400,3348,56.58916123,44.28059112,387.1970055,42.77435243,0.511443277,0.59875,0.622660079,Benign Keratosis-like Lesions (BKL)
13933,21278,23828,257.6417677,86.83115101,1216.110786,133.1917662,0.46674705,0.654807783,0.941496484,Benign Keratosis-like Lesions (BKL)
1001,2376,3276,142.7435304,21.91410622,358.9066376,35.70031911,0.360021532,0.421296296,0.988145411,Benign Keratosis-like Lesions (BKL)
12373,18910,26240,195.0864567,105.7748683,1602.48041,125.5141143,0.443136639,0.654309889,0.840252799,Benign Keratosis-like Lesions (BKL)
2596,3794,5329,78.17972092,53.1832827,410.5462479,57.49199821,0.430082211,0.684238271,0.732962042,Benign Keratosis-like Lesions (BKL)
20605,28706,36225,232.9340526,143.1701488,1418.863094,161.9725311,0.364986329,0.717794189,0.788809215,Benign Keratosis-like Lesions (BKL)
1216,13479,17226,253.3735527,98.73233724,704.8061325,39.34792607,0.439197335,0.090214408,0.920954112,Benign Keratosis-like Lesions (BKL)
79916,132489,173600,436.3847859,301.171456,5304.10732,318.9862246,0.575147534,0.603189699,0.72366526,Benign Keratosis-like Lesions (BKL)
1409,3940,8250,135.8091092,37.22494901,442.8183259,42.35557246,0.586696146,0.357614213,0.961701884,Benign Keratosis-like Lesions (BKL)
1342,4123,6512,98.30261362,60.34461932,504.4579362,41.33627304,0.55762086,0.325491147,0.789410346,Benign Keratosis-like Lesions (BKL)
3286,5294,7300,83.09833611,65.53348983,514.7716447,64.68280408,0.595502941,0.620702682,0.614873471,Benign Keratosis-like Lesions (BKL)
5401,6983,9090,113.5463979,67.384256,562.6944802,82.92627317,0.638781521,0.773449807,0.804869909,Benign Keratosis-like Lesions (BKL)
1562,1970,2508,60.33021549,37.46584841,243.4741341,44.59596584,0.667509001,0.792893401,0.78380026,Benign Keratosis-like Lesions (BKL)
1262,2041,3382,81.6967059,29.75676566,321.1726189,40.08526295,0.619857466,0.618324351,0.931307236,Benign Keratosis-like Lesions (BKL)
2400,4244,5313,70.20840186,57.13009632,549.392965,55.27906392,0.631802929,0.565504241,0.581254749,Benign Keratosis-like Lesions (BKL)
2298,3529,4599,78.92199463,57.96949695,513.6528496,54.09163035,0.640949581,0.651175971,0.678590969,Benign Keratosis-like Lesions (BKL)
35473,86562,110700,618.7836033,177.6048175,2198.763635,212.5220609,0.425593549,0.409798757,0.95792384,Benign Keratosis-like Lesions (BKL)
27095,31175,38402,204.0899466,177.8460679,1441.811363,185.7375177,0.490339823,0.869125902,0.490554998,Benign Keratosis-like Lesions (BKL)
8175,12610,22446,188.216908,84.81816634,925.0325753,102.0231997,0.429357697,0.648295004,0.892705504,Benign Keratosis-like Lesions (BKL)
14307,17712,26082,155.7832215,122.5738462,1089.122979,134.9675449,0.436731519,0.807757453,0.617178515,Benign Keratosis-like Lesions (BKL)
60216,104175,115650,582.1606669,208.171654,2889.381997,276.8923842,0.487673737,0.578027358,0.933880772,Benign Keratosis-like Lesions (BKL)
2498,3350,4588,70.54387792,49.70898667,364.6761902,56.39638626,0.480825767,0.745671642,0.709551634,Benign Keratosis-like Lesions (BKL)
1006,1752,4012,87.5020921,19.95244947,246.5512986,35.78936968,0.580459629,0.574200913,0.973655853,Benign Keratosis-like Lesions (BKL)
1898,2975,6853,84.18053875,35.43605085,280.8589104,49.15901398,0.633588893,0.637983193,0.907082448,Benign Keratosis-like Lesions (BKL)
6932,8498,12654,136.8823825,69.74654297,508.4934701,93.94730717,0.230371296,0.815721346,0.86044916,Benign Keratosis-like Lesions (BKL)
4089,5233,10283,121.8291645,60.94894564,378.4446968,72.15453207,0.240483489,0.78138735,0.865862494,Benign Keratosis-like Lesions (BKL)
2793,3273,6083,87.84527573,50.4701776,303.5391052,59.63353124,0.234275464,0.853345555,0.818480077,Benign Keratosis-like Lesions (BKL)
2023,3858,4860,152.239268,30.87918904,504.155375,50.75198123,0.563265637,0.524364956,0.979213288,Benign Keratosis-like Lesions (BKL)
1133,1816,3630,68.69620258,26.75085522,262.0721138,37.98131651,0.553807588,0.623898678,0.92106534,Benign Keratosis-like Lesions (BKL)
34803,52893,87348,339.5559248,152.6015011,2603.934342,210.5054771,0.52367576,0.65798877,0.893323135,Benign Keratosis-like Lesions (BKL)
3725,5191,7120,86.96272849,67.12524121,486.3807717,68.86811529,0.547123463,0.717588133,0.635761961,Benign Keratosis-like Lesions (BKL)
1061,2631,4216,63.76803701,56.54224976,440.9249276,36.75468891,0.560156261,0.403268719,0.462371352,Benign Keratosis-like Lesions (BKL)
8572,14203,18328,193.9523831,102.7019952,1055.536147,104.4710935,0.552966939,0.603534465,0.848296394,Benign Keratosis-like Lesions (BKL)
3787,5185,6466,111.007928,52.34022717,474.4690835,69.43888072,0.552713342,0.730376085,0.881866114,Benign Keratosis-like Lesions (BKL)
1284,1765,2907,68.53482192,28.41671176,258.1726189,40.43314946,0.538894897,0.727478754,0.909989301,Benign Keratosis-like Lesions (BKL)
21068,37758,54516,314.4911404,194.8466869,1869.805266,163.7822052,0.621891977,0.557974469,0.784947906,Benign Keratosis-like Lesions (BKL)
1741,2911,4080,65.2348246,47.21778557,501.2447327,47.08195034,0.611910465,0.598076262,0.689996648,Benign Keratosis-like Lesions (BKL)
6464,11550,14784,166.4313157,69.10649484,847.5239533,90.72056226,0.622165689,0.55965368,0.909718605,Benign Keratosis-like Lesions (BKL)
1473,1762,2867,49.59464238,41.47947511,216.2375901,43.30683375,0.621763,0.835981839,0.5481652,Benign Keratosis-like Lesions (BKL)
16596,23906,31850,266.720886,113.9397805,1459.253967,145.363969,0.624203216,0.694219025,0.904163145,Benign Keratosis-like Lesions (BKL)
1009,1393,1550,48.45634487,31.2209909,216.1665222,35.84269383,0.494173664,0.724335966,0.764762975,Benign Keratosis-like Lesions (BKL)
61887,184592,270000,854.9328503,366.0681908,4145.202415,280.7079901,0.443214043,0.335263717,0.903691783,Benign Keratosis-like Lesions (BKL)
1000,1151,1496,41.34733616,31.93450949,156.3319985,35.68248232,0.460654158,0.868809731,0.635200301,Benign Keratosis-like Lesions (BKL)
1022,1763,2401,46.5415347,35.5407751,224.2375901,36.07285426,0.477789266,0.579693704,0.645647423,Benign Keratosis-like Lesions (BKL)
4563,7511,11946,187.2871606,52.41159737,893.0742059,76.22199186,0.478810393,0.607508987,0.960044849,Benign Keratosis-like Lesions (BKL)
1910,2436,3960,61.08528718,42.56615969,259.7584053,49.3141717,0.342405864,0.78407225,0.717234754,Benign Keratosis-like Lesions (BKL)
2334,4597,6438,81.59489533,66.82106999,584.7422074,54.51367808,0.473149762,0.507722428,0.573883583,Benign Keratosis-like Lesions (BKL)
6317,9199,16468,187.8536376,64.37936025,628.1259377,89.68307646,0.353859255,0.686705077,0.939441169,Benign Keratosis-like Lesions (BKL)
2463,5514,8023,112.3907866,58.96934672,596.2924599,55.99990177,0.466011932,0.446681175,0.851298719,Benign Keratosis-like Lesions (BKL)
6156,8809,17195,159.9653625,68.44999645,559.3208512,88.53283367,0.312325994,0.698830741,0.903823663,Benign Keratosis-like Lesions (BKL)
6583,8171,14490,158.2731375,69.05544696,569.6761902,91.55182097,0.295533222,0.805654143,0.899798574,Benign Keratosis-like Lesions (BKL)
1120,2195,5160,150.8377291,15.29398372,336.137085,37.76278976,0.480743479,0.510250569,0.994846387,Benign Keratosis-like Lesions (BKL)
